Zipcode,Frame id,Full address,Name,City,Monthly impressions,Publisher,Type,Subtype,Venue types,SSP,Media,Screen,Latitude,Longitude,Administrative level 1,Administrative level 2,Country,Frame resolution,Min duration,Max duration
6001,broadsign.com:346218301,"Av. Santiago Ramón y Cajal, 15, 06001 Badajoz, Spain",Menacho 02,Badajoz,562747.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,388.767.623,-6.976.535.399.999.990,EX,BA,ES,1080x1920,10.0,10.0
2002,broadsign.com:450914020,"Pl. Benjamín Palencia, 6, 02002 Albacete, Spain",Avenida de Espana 02,Albacete,334795.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,389.868.086,-18.542.494,CM,AB,ES,1080x1920,10.0,10.0
2002,broadsign.com:450913914,"Pl. Benjamín Palencia, 6, 02002 Albacete, Spain",Avenida de Espana 01,Albacete,334795.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,389.868.086,-18.542.494,CM,AB,ES,1080x1920,10.0,10.0
2004,broadsign.com:526775122,"C. Baños, 3, 02004 Albacete, Spain",Ermita,Albacete,231826.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,389.943.172,-18.601.918,CM,AB,ES,1080x1920,10.0,10.0
2001,broadsign.com:346216355,"Pl. Virgen de los Llanos, 9, 02001 Albacete, Spain",Catedral,Albacete,221175.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,389.957.653,-1.856.592,CM,AB,ES,1080x1920,10.0,10.0
46004,broadsign.com:342606363,"Pl. del Baró de Cortés, 8, L'Eixample, 46004 València, Valencia, Spain",Mercado de Ruzafa,València,223803.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,39.462.365,-3.709.752,VC,V,ES,1080x1920,10.0,10.0
46005,broadsign.com:342596798,"Carrer del Mestre Gozalbo, 11, L'Eixample, 46005 València, Valencia, Spain",Reino de Valencia,València,87853.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,394.653.365,-3.691.531,VC,V,ES,1080x1920,10.0,10.0
46008,broadsign.com:400021703,"Carrer D'Alberic, 19, Extramurs, 46008 València, Valencia, Spain",Navarro Abastos,València,287644.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,394.667.727,-3.881.965,VC,V,ES,1080x1920,10.0,10.0
46014,broadsign.com:446714376,"C/ de la Casa de la Misericòrdia, 3, L'Olivereta, 46014 Valencia, Spain",Hospital General Valencia 02,Valencia,329053.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,39.467.042,-4.099.589,VC,V,ES,1080x1920,10.0,10.0
46014,broadsign.com:446716774,"C/ de la Casa de la Misericòrdia, 3, L'Olivereta, 46014 Valencia, Spain",Hospital General Valencia 01,Valencia,329053.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,39.467.042,-4.099.589,VC,V,ES,1080x1920,10.0,10.0
46002,broadsign.com:420573479,"Carrer de Martínez Cubells, 3, Ciutat Vella, 46002 València, Valencia, Spain",Lys 01,València,444177.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,3.946.832.939.999.990,-374.918,VC,V,ES,1080x1920,10.0,10.0
46001,broadsign.com:783034778,"Pl. de Sant Agustí, 9422, Ciutat Vella, 46001 València, Valencia, Spain",San Agustin 01,València,768838.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,394.685.327,-3.797.507,VC,V,ES,1080x1920,10.0,10.0
46001,broadsign.com:814774512,"Pl. de Sant Agustí, 9422, Ciutat Vella, 46001 València, Valencia, Spain",San Agustin 02,València,769131.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,394.685.327,-3.797.507,VC,V,ES,1080x1920,10.0,10.0
46004,broadsign.com:409014350,"Carrer de Colón, 60, Planta 4, Ensanche, 46004 Valencia, Spain",Colon Valencia 01,Valencia,364617.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,394.698.153,-3.703.685,VC,V,ES,1080x1920,10.0,10.0
46004,broadsign.com:447213922,"Carrer de Colón, 60, Planta 4, Ensanche, 46004 Valencia, Spain",Colon Valencia 02,Valencia,364617.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,394.698.153,-3.703.685,VC,V,ES,1080x1920,10.0,10.0
46002,broadsign.com:446727961,"Via sense nom, Ciutat Vella, 46002 València, Valencia, Spain",Lys 02,València,444177.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,394.697.869,-3.763.211,VC,V,ES,1080x1920,10.0,10.0
46021,broadsign.com:446718998,"Carrer de Xile, 13, 2 3, El Llano del Real, 46021 Valencia, Spain",Aragon Chile 02,Valencia,335412.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,394.708.395,-3.567.762,VC,V,ES,1080x1920,10.0,10.0
46021,broadsign.com:446716917,"Carrer de Xile, 13, 2 3, El Llano del Real, 46021 Valencia, Spain",Aragon Chile 01,Valencia,335412.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,394.708.395,-3.567.762,VC,V,ES,1080x1920,10.0,10.0
10001,broadsign.com:453044219,"10001 Cáceres‎, Cáceres, Spain",Primo de Rivera 03,Cáceres‎,324445.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,395.015.737,-6.402.411.799.999.990,EX,CC,ES,1080x1920,10.0,10.0
10001,broadsign.com:453043242,"10001 Cáceres‎, Cáceres, Spain",Primo de Rivera 02,Cáceres‎,324445.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,395.015.737,-6.402.411.799.999.990,EX,CC,ES,1080x1920,10.0,10.0
10001,broadsign.com:453041760,"10001 Cáceres‎, Cáceres, Spain",Primo de Rivera 01,Cáceres‎,324445.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,395.015.737,-6.402.411.799.999.990,EX,CC,ES,1080x1920,10.0,10.0
45600,broadsign.com:726392822,"Seguimos abiertos con nuestras clases elearning desde nuestras plataformas online Edificio de la Paz (locales, Av. Toledo, 31, Planta 1 Local 5, 45600 Talavera de la Reina, Toledo, Spain",PÍO XII TA,Talavera de la Reina,582867.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,39.962.884,-4.830.453.599.999.990,CM,TO,ES,1080x1920,10.0,10.0
45003,broadsign.com:512183856,"P.º Recaredo, 22, 45003 Toledo, Spain",Recaredo,Toledo,517054.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,398.619.956,-40.278.212,CM,TO,ES,1080x1920,10.0,10.0
45003,broadsign.com:640903350,"Tr.ª Marqués de Mendigorría, 0, 45003 Toledo, Spain",Juzgados,Toledo,305347.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,39.866.646,-4.021.561.999.999.990,CM,TO,ES,1080x1920,10.0,10.0
12004,broadsign.com:446727071,"Carrer de Covadonga, 30, 12004 Castelló de la Plana, Castelló, Spain",Hospital General de Castellon 02,Castelló de la Plana,251338.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,400.026.826,-403.485,VC,CS,ES,1080x1920,10.0,10.0
12004,broadsign.com:446720149,"Carrer de Covadonga, 30, 12004 Castelló de la Plana, Castelló, Spain",Hospital General de Castellon 01,Castelló de la Plana,251338.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,400.026.826,-403.485,VC,CS,ES,1080x1920,10.0,10.0
45005,broadsign.com:512185839,"C. Bruselas, 2, 45005 Toledo, Spain",Avenida Bruselas,Toledo,337104.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,398.719.771,-40.345.621,CM,TO,ES,1080x1920,10.0,10.0
12540,broadsign.com:446720005,"Carrer Sta. Anna, 32, 12540 Villarreal, Castellón, Spain",Plaza Mayor Villareal,Villarreal,314995.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,399.397.325,-1.004.752,VC,CS,ES,1080x1920,10.0,10.0
45600,broadsign.com:726820615,"Av. Castilla la Mancha, 1, 45600 Talavera de la Reina, Toledo, Spain",Jardines del Prado,Talavera de la Reina,645264.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,399.603.086,-48.238.677,CM,TO,ES,1080x1920,10.0,10.0
12003,broadsign.com:446718889,"Pl. del Jutge Borrull, 1D, 12003 Castelló de la Plana, Castelló, Spain",Juez Borrull,Castelló de la Plana,300208.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,399.838.672,-354.065,VC,CS,ES,1080x1920,10.0,10.0
12006,broadsign.com:446737969,"Carrer de la Repùblica Argentina, 9a, 12006 Castelló de la Plana, Castelló, Spain",Hospital Provincial I 02,Castelló de la Plana,335767.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,399.848.001,-446.073,VC,CS,ES,1080x1920,10.0,10.0
12006,broadsign.com:446740107,"Carrer de la Repùblica Argentina, 9a, 12006 Castelló de la Plana, Castelló, Spain",Hospital Provincial II 02,Castelló de la Plana,167229.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,399.848.001,-446.073,VC,CS,ES,1080x1920,10.0,10.0
12006,broadsign.com:446739983,"Carrer de la Repùblica Argentina, 9a, 12006 Castelló de la Plana, Castelló, Spain",Hospital Provincial II 01,Castelló de la Plana,167229.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,399.848.001,-446.073,VC,CS,ES,1080x1920,10.0,10.0
12006,broadsign.com:446738500,"Carrer de la Repùblica Argentina, 9a, 12006 Castelló de la Plana, Castelló, Spain",Hospital Provincial I 01,Castelló de la Plana,335767.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,399.848.001,-446.073,VC,CS,ES,1080x1920,10.0,10.0
12001,broadsign.com:446712071,"Pl. Clave, 17, 12001 Castellón de la Plana, Castellón, Spain",San Felix Clave,Castellón de la Plana,246042.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,399.889.359,-384.362,VC,CS,ES,1080x1920,10.0,10.0
28007,broadsign.com:694529393,"Av. de la Ciudad de Barcelona, 162, Retiro, 28007 Madrid, Spain",Daoiz y Velarde,Madrid,225648.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.023.706,-36.773.969,MD,M,ES,1080x1920,10.0,10.0
28005,broadsign.com:492097231,"C. de Toledo, 88, Centro, 28005 Madrid, Spain",La Latina,Madrid,179946.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.087.074,-371.092,MD,M,ES,1080x1920,10.0,10.0
28012,broadsign.com:183983432,"Plaza de Jacinto Benavente, 23, Centro, 28012 Madrid, Spain",Jacinto Benavente 02,Madrid,825412.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.143.882,-3.703.212.799.999.990,MD,M,ES,1080x1920,10.0,10.0
28012,broadsign.com:183934097,"Plaza de Jacinto Benavente, 23, Centro, 28012 Madrid, Spain",Jacinto Benavente 01,Madrid,825412.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.143.882,-3.703.212.799.999.990,MD,M,ES,1080x1920,10.0,10.0
28012,broadsign.com:266492195,"Pl. de la Constitución, 34, Centro, 28012 Madrid, Spain",Plaza Mayor 02,Madrid,913797.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.154.485,-3.706.648.699.999.990,MD,M,ES,1080x1920,10.0,10.0
28009,broadsign.com:532690315,"C. de Máiquez, 21, Retiro, 28009 Madrid, Spain",Ibiza Maiquez,Madrid,126459.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.173.827,-36.728.215,MD,M,ES,1080x1920,10.0,10.0
28014,broadsign.com:184354109,"C. de Montalbán, 5, Retiro, 28014 Madrid, Spain",Montalban,Madrid,335196.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.179.644,-36.912.048,MD,M,ES,1080x1920,10.0,10.0
28013,broadsign.com:401486035,"Plaza de Oriente, Pl. de Ote., Centro, 28013 Madrid, Spain",Plaza de Oriente 02,Madrid,590562.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.186.362,-37.120.978,MD,M,ES,1080x1920,10.0,10.0
28013,broadsign.com:399895227,"Plaza de Oriente, Pl. de Ote., Centro, 28013 Madrid, Spain",Plaza de Oriente 01,Madrid,590562.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.186.362,-37.120.978,MD,M,ES,1080x1920,10.0,10.0
28013,broadsign.com:446923801,"Plaza de Oriente, Pl. de Ote., Centro, 28013 Madrid, Spain",Plaza de Oriente 03,Madrid,590562.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.186.362,-37.120.978,MD,M,ES,1080x1920,10.0,10.0
28013,broadsign.com:346212708,"Pl. de la Marina Española, 4, Centro, 28013 Madrid, Spain",Marina Espanola 02,Madrid,390064.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.205.725,-37.120.563,MD,M,ES,1080x1920,10.0,10.0
28013,broadsign.com:345873029,"Pl. de la Marina Española, 4, Centro, 28013 Madrid, Spain",Marina Espanola 01,Madrid,390064.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.205.725,-37.120.563,MD,M,ES,1080x1920,10.0,10.0
28004,broadsign.com:184174666,"Pl. de Pedro Zerolo, 11, Centro, 28004 Madrid, Spain",Vazquez de Mella,Madrid,404770.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.207.866,-36.989.774,MD,M,ES,1080x1920,10.0,10.0
28004,broadsign.com:492025035,"C. de Tudescos, 1, Centro, 28004 Madrid, Spain",Callao Smart 01,Madrid,359896.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.208.559,-37.061.332,MD,M,ES,1080x1920,10.0,10.0
28004,broadsign.com:492025260,"C. de Tudescos, 1, Centro, 28004 Madrid, Spain",Callao Smart 02,Madrid,359896.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.208.559,-37.061.332,MD,M,ES,1080x1920,10.0,10.0
28015,broadsign.com:467942751,"Pl. de los Mostenses, s/n, Centro, 28015 Madrid, Spain",Mostenses 01,Madrid,788877.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,40.423.259,-37.087.858,MD,M,ES,1080x1920,10.0,10.0
28004,broadsign.com:184015119,"Calle del Marqués de la Ensenada, 12, Local 1, Centro, 28004 Madrid, Spain",Villa de Paris,Madrid,229779.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,4.042.471.940.000.000,-36.921.586,MD,M,ES,1080x1920,10.0,10.0
28006,broadsign.com:184382125,"Pl. del Marqués de Salamanca, s/n, Salamanca, 28006 Madrid, Spain",Marques de Salamanca,Madrid,396054.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.298.277,-36.794.429,MD,M,ES,1080x1920,10.0,10.0
28010,broadsign.com:183607551,"C. de Almagro, 11, Chamberí, 28010 Madrid, Spain",Almagro,Madrid,460980.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.301.671,-36.933.476,MD,M,ES,1080x1920,10.0,10.0
28010,broadsign.com:184326831,"C. de Almagro, 13, Chamberí, 28010 Madrid, Spain",Martinez Campos,Madrid,318762.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.303.227,-36.931.067,MD,M,ES,1080x1920,10.0,10.0
28010,broadsign.com:360100543,"Calle de Fuencarral, 121, Chamberí, 28010 Madrid, Spain",Fuencarral 01,Madrid,565204.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.304.869,-37.032.569,MD,M,ES,1080x1920,10.0,10.0
28010,broadsign.com:360109245,"Calle de Fuencarral, 121, Chamberí, 28010 Madrid, Spain",Fuencarral 02,Madrid,565204.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.304.869,-37.032.569,MD,M,ES,1080x1920,10.0,10.0
28010,broadsign.com:360112894,"Plaza de Olavide, 16, Chamberí, 28010 Madrid, Spain",Olavide 02,Madrid,517887.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,4.043.241.039.999.990,-3.700.903,MD,M,ES,1080x1920,10.0,10.0
28010,broadsign.com:360115550,"Plaza de Olavide, 16, Chamberí, 28010 Madrid, Spain",Olavide 01,Madrid,517887.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,4.043.241.039.999.990,-3.700.903,MD,M,ES,1080x1920,10.0,10.0
28028,broadsign.com:753368857,"Pl. de San Cayetano, s/n, Salamanca, 28028 Madrid, Spain",Parking Guindalera,Madrid,463783.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.341.554,-36.704.035,MD,M,ES,1080x1920,10.0,10.0
28006,broadsign.com:492096039,"Calle de María de Molina, 27, Chamartín, 28006 Madrid, Spain",Maria de Molina,Madrid,169150.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,40.437.905,-36.837.175,MD,M,ES,1080x1920,10.0,10.0
28040,broadsign.com:642080858,"Av. de los Reyes Católicos, 2, Moncloa - Aravaca, 28040 Madrid, Spain",Fundacion Jimenez Diaz 02,Madrid,339916.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,40.438.889,-3.719.444,MD,M,ES,1080x1920,10.0,10.0
28040,broadsign.com:642080791,"Av. de los Reyes Católicos, 2, Moncloa - Aravaca, 28040 Madrid, Spain",Fundacion Jimenez Diaz 01,Madrid,339916.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,40.438.889,-3.719.444,MD,M,ES,1080x1920,10.0,10.0
28002,broadsign.com:446942904,"C. del Corazón de María, 46, Chamartín, 28002 Madrid, Spain",Corazon de Maria,Madrid,77508.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.444.325,-36.668.846,MD,M,ES,1080x1920,10.0,10.0
28003,broadsign.com:566600848,"C/ de Ponzano, 85, Chamberí, 28003 Madrid, Spain",Alenza Ponzano 01,Madrid,419881.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,4.044.455,-3.698.944,MD,M,ES,1080x1920,10.0,10.0
28003,broadsign.com:566604639,"C/ de Ponzano, 85, Chamberí, 28003 Madrid, Spain",Alenza Ponzano 02,Madrid,419881.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,4.044.455,-3.698.944,MD,M,ES,1080x1920,10.0,10.0
28020,broadsign.com:401683429,"C. de Edgar Neville, 1, Tetuán, 28020 Madrid, Spain",General Moscardo 01,Madrid,169744.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,40.447.315,-36.977.471,MD,M,ES,1080x1920,10.0,10.0
28020,broadsign.com:521608170,"C. de Edgar Neville, 1, Tetuán, 28020 Madrid, Spain",General Moscardo 02,Madrid,169744.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,40.447.315,-36.977.471,MD,M,ES,1080x1920,10.0,10.0
28040,broadsign.com:512184677,"C. de Beatriz de Bobadilla, 9, Moncloa - Aravaca, 28040 Madrid, Spain",Hacienda - Reina Victoria,Madrid,114678.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.479.847,-37.150.057,MD,M,ES,1080x1920,10.0,10.0
28020,broadsign.com:446942634,"Av. del General Perón, 32, Tetuán, 28020 Madrid, Spain",Holiday Park 03,Madrid,266778.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.519.151,-3.694.298.799.999.990,MD,M,ES,1080x1920,10.0,10.0
28020,broadsign.com:446761447,"Av. del General Perón, 32, Tetuán, 28020 Madrid, Spain",Holiday Park 02,Madrid,266778.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.519.151,-3.694.298.799.999.990,MD,M,ES,1080x1920,10.0,10.0
28020,broadsign.com:446756185,"Av. del General Perón, 32, Tetuán, 28020 Madrid, Spain",Holiday Park 01,Madrid,266778.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.519.151,-3.694.298.799.999.990,MD,M,ES,1080x1920,10.0,10.0
28020,broadsign.com:446942865,"Av. de Brasil, 15B, Tetuán, 28020 Madrid, Spain",Avenida de Brasil 01,Madrid,130513.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.559.167,-36.926.278,MD,M,ES,1080x1920,10.0,10.0
28020,broadsign.com:526749555,"Av. de Brasil, 15B, Tetuán, 28020 Madrid, Spain",Avenida de Brasil 02,Madrid,130513.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.559.167,-36.926.278,MD,M,ES,1080x1920,10.0,10.0
28055,broadsign.com:643186540,"Av. de las Fuerzas Armadas, 3, Hortaleza, 28055 Madrid, Spain",Hospital Virgen de las Nieves 01,Madrid,699034.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.829.338,-3.626.563.899.999.990,MD,M,ES,1080x1920,10.0,10.0
28034,broadsign.com:492665727,"C. Hospitalet de Llobregat, 25, Fuencarral-El Pardo, 28034 Madrid, Spain",Fuencarral - Santa Barbara,Madrid,103752.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,404.947.044,-3.692.819,MD,M,ES,1080x1920,10.0,10.0
28232,com.broadsign:4bff5e90-86e1-4ff0-b026-dfd0f2283f0f,"Trva.Navalcarbón-Heron City, 28232 Las Rozas de Madrid, Madrid, Spain",CTM-050 LAS ROZAS DE MADRID (127-110 D)_551 28 127 033822 D_100739,Las Rozas de Madrid,1808136.0,Clear Channel Spain,broadsign player,,['outdoor.bus_shelters'],Broadsign,digital,1,4.051.589.999.999.990,-38.997,MD,M,ES,1080x1920,10.0,10.0
28232,com.broadsign:a81c8c3d-6b81-4b1b-958e-28fd9ad4fff2,"Trva.Navalcarbón-Heron City, 28232 Las Rozas de Madrid, Madrid, Spain",CTM-099 LAS ROZAS DE MADRID (127-110 A-B)_551 28 127 033822 A_100736,Las Rozas de Madrid,1571872.5,Clear Channel Spain,broadsign player,,['outdoor.bus_shelters'],Broadsign,digital,1,4.051.589.999.999.990,-38.997,MD,M,ES,1080x1920,10.0,10.0
28232,com.broadsign:92191129-4c4c-4709-b211-14d6169f8ffb,"Trva.Navalcarbón-Heron City, 28232 Las Rozas de Madrid, Madrid, Spain",CTM-099 LAS ROZAS DE MADRID (127-110 A-B)_551 28 127 033822 B_100737,Las Rozas de Madrid,1677685.5,Clear Channel Spain,broadsign player,,['outdoor.bus_shelters'],Broadsign,digital,1,4.051.589.999.999.990,-38.997,MD,M,ES,1080x1920,10.0,10.0
5001,broadsign.com:357354324,"Plaza de Sta. Teresa de Jesus, 17, 05001 Ávila, Spain",El Grande,Ávila,560596.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,406.540.623,-469.655,CL,AV,ES,1080x1920,10.0,10.0
5004,broadsign.com:357359923,"C. Irlanda, 2, 05004 Ávila, Spain",El Rastro,Ávila,120154.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,4.065.648.789.999.990,-46.809.549,CL,AV,ES,1080x1920,10.0,10.0
40003,broadsign.com:184191478,"C. Batanes, 26, 40003 Segovia, Spain",Padre Claret Acueducto Oriental 01,Segovia,657414.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,409.464.647,-4.112.328,CL,SG,ES,1080x1920,10.0,10.0
40003,broadsign.com:184203878,"C. Batanes, 26, 40003 Segovia, Spain",Padre Claret Acueducto Oriental 02,Segovia,657414.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,409.464.647,-4.112.328,CL,SG,ES,1080x1920,10.0,10.0
43004,broadsign.com:448330365,"Moll de la Costa, 12, 43004 Tarragona, Spain",Serrallo,Tarragona,211774.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,411.082.872,12.399.929,CT,T,ES,1080x1920,10.0,10.0
50009,broadsign.com:729565127,"C. de Eduardo Ibarra, SN, Ed. “El Cubo”-planta 1ª, 50009 Zaragoza, Spain",Eduardo Ibarra 03,Zaragoza,1445125.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,416.376.464,-9.031.673.000.000.000,AR,Z,ES,1080x1920,10.0,10.0
50009,broadsign.com:729564117,"C. de Eduardo Ibarra, SN, Ed. “El Cubo”-planta 1ª, 50009 Zaragoza, Spain",Eduardo Ibarra 02,Zaragoza,1445125.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,416.376.464,-9.031.673.000.000.000,AR,Z,ES,1080x1920,10.0,10.0
50009,broadsign.com:729563361,"C. de Eduardo Ibarra, SN, Ed. “El Cubo”-planta 1ª, 50009 Zaragoza, Spain",Eduardo Ibarra 01,Zaragoza,1445125.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,416.376.464,-9.031.673.000.000.000,AR,Z,ES,1080x1920,10.0,10.0
8007,broadsign.com:510016951,"Pl. de Catalunya, 2502, L'Eixample, 08007 Barcelona, Spain",Tarradellas I,Barcelona,323509.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,413.874.962,21.685.771,CT,B,ES,1080x1920,10.0,10.0
8007,broadsign.com:364999217,"Pl. de Catalunya, 2502, L'Eixample, 08007 Barcelona, Spain",Paral lel 03,Barcelona,331236.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,413.874.962,21.685.771,CT,B,ES,1080x1920,10.0,10.0
8007,broadsign.com:590838452,"Pl. de Catalunya, 2502, L'Eixample, 08007 Barcelona, Spain",Plaza Catalunya 12,Barcelona,1481535.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,413.874.962,21.685.771,CT,B,ES,1080x1920,10.0,10.0
8007,broadsign.com:538913908,"C/ de la Diputació, 245, L'Eixample, 08007 Barcelona, Spain",Diputacio 02,Barcelona,539230.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,4.138.887.099.999.990,2.164.974,CT,B,ES,1080x1920,10.0,10.0
47002,broadsign.com:395222197,"Pl. de Portugalete, 4, 47002 Valladolid, Spain",Portugalete 02,Valladolid,475065.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,416.533.512,-47.239.938,CL,VA,ES,1080x1920,10.0,10.0
47002,broadsign.com:184198476,"Pl. de Portugalete, 4, 47002 Valladolid, Spain",Portugalete 01,Valladolid,475065.0,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,416.533.512,-47.239.938,CL,VA,ES,1080x1920,10.0,10.0
8241,broadsign.com:515844349,"Carrer Sant Llàtzer, 67, 08241 Manresa, Barcelona, Spain",San Juan de Dios 02,Manresa,674212.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,417.216.367,18.374.564,CT,B,ES,1080x1920,10.0,10.0
8241,broadsign.com:521269127,"Carrer Sant Llàtzer, 67, 08241 Manresa, Barcelona, Spain",San Juan de Dios 01,Manresa,674212.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,417.216.367,18.374.564,CT,B,ES,1080x1920,10.0,10.0
8241,broadsign.com:519483778,"Ctra. de Vic, 13, 08241 Manresa, Barcelona, Spain",Porxada,Manresa,334705.5,TuMedio,broadsign player,,['retail.parking_garages'],Broadsign,digital,1,417.257.364,18.257.963,CT,B,ES,1080x1920,10.0,10.0
